package_name,review,date,star,Clusters
com.google.android.apps.authenticator2,Easy to use,September 27 2016,5,2
com.google.android.apps.authenticator2,Google Authenticator app Haven't used it yet.,June 21 2016,2,2
com.google.android.apps.authenticator2,Not getting codes Didn't get code even after signing in. What to do now,February 10 2016,1,2
com.google.android.apps.authenticator2,Not working,December 29 2015,1,2
com.google.android.apps.authenticator2,The 20 somethings strike again The latest version has the codes half the size they were before with tons of wasted white space around. Nice font though. If you're 20  it's fine. Me  I now have to remove my glasses to read the codes. Change just for the sake of change strikes again...,November 03 2016,2,2
com.google.android.apps.authenticator2,User friendly Useful if you are using two step verification but i still hope more secure way,June 29 2016,4,2
com.google.android.apps.authenticator2,Don't work I've put my code in... on everything not one place will accept it,November 15 2016,1,2
com.google.android.apps.authenticator2,Ok Needs passcode lock,February 16 2016,3,2
com.google.android.apps.authenticator2,Hope it can support long tap to copy and sort These functionalities are all available on iOS…,September 26 2016,4,2
com.google.android.apps.authenticator2,I'll remember tap it one of these days...,January 07 2016,5,2
com.google.android.apps.authenticator2,Awsome,January 19 2017,5,2
com.google.android.apps.authenticator2,I'm feeling very well,May 01 2017,5,2
com.google.android.apps.authenticator2,Love IT!! Excellent!!,April 14 2017,5,2
com.google.android.apps.authenticator2,"Nice"""""""""""""""""""""""""""""""" Good Job"""""""""""""""""""""""""""""""" Easy to use👍""""",January 13 2016,4,2
com.google.android.apps.authenticator2,Good,March 06 2017,5,2
com.google.android.apps.authenticator2,rated five star because it works as google as well as facebook authenticator now my all accounts are safe,January 09 2017,5,2
com.google.android.apps.authenticator2,Wrong Is not working  trying so many times,April 09 2017,2,2
com.google.android.apps.authenticator2,Love it,July 01 2016,5,2
com.google.android.apps.authenticator2,Help Can i can the order of my accounts? The one i use the mpst is at the bottom of the list.,January 04 2016,1,2
com.google.android.apps.authenticator2,Great  but small bug on GS6 Good application for taking control of my two-step verification without dealing with text messages. However  if you have this app and the app for Circle K on your phone and try to scan the QR code instead of typing the passkey  it will attempt to open Circle K instead of the camera and then crash.,December 31 2015,4,2
com.google.android.apps.authenticator2,No syncing like authy,August 11 2016,1,2
com.google.android.apps.authenticator2,Android problem It doesn't seem to sync with Android watch. Please fix it.,January 26 2016,1,2
com.google.android.apps.authenticator2,security,April 12 2017,4,2
com.google.android.apps.authenticator2,It's simple  gets the job done  and I wish more services supported it  this is by far my preferred 2FA solution. In terms of gripes: I'd love for the credentials to be a bit more tightly spaced. If you have a lot of accounts  you may need to scroll. Additionally  it'd be great to have a friendlier way of displaying the codes when logging in through the mobile browser or standalone mobile app. Perhaps make it possible to show select codes on notification bar for a brief time?,November 23 2016,4,2
com.google.android.apps.authenticator2,No fingerprint authentication sucks. What's the point of having a biometric on my Nexus if Google authenticator and other Google services don't use it?,July 09 2016,1,2
com.google.android.apps.authenticator2,You should make an app of my account. Googled pease Consider this,February 07 2017,4,2
com.google.android.apps.authenticator2,I'll use it when you add your own barcode scanner This app tries to force you to use a 3rd party barcode scanner. This is unacceptable.,March 27 2016,1,2
com.google.android.apps.authenticator2,Installed  gave access to camera  error: barcode scanner not available now. There are no configuration options or settings to sort through. Essentially it didn't work for my setup.,February 18 2017,1,2
com.google.android.apps.authenticator2,Horrible model! The app got me locked out of my account. In addition it messed with all of my Google services and forced me to contact Google to get them back!,March 16 2016,1,2
com.google.android.apps.authenticator2,Amazing app  so useful. Really if a service you use offers two factor authentication  you should use it  and this app is used for at least a few non Google 2fa systems. Definately worth getting.,November 06 2016,5,2
com.google.android.apps.authenticator2,Does not recognize my Google account automatically. To add my account there's a barcode scanner but what am I supposed to scan? There's no explanation for the setup process.,January 08 2017,1,2
com.google.android.apps.authenticator2,It's ok,April 16 2017,4,2
com.google.android.apps.authenticator2,Awesome Security is the key,May 10 2016,5,2
com.google.android.apps.authenticator2,i lost my account on google authenticator and i can't to access to my server. what can i do ?,July 27 2016,3,2
com.google.android.apps.authenticator2,Szinkronizalas pls,February 17 2017,1,2
com.google.android.apps.authenticator2,Take,February 23 2017,4,2
com.google.android.apps.authenticator2,Md Sujon,February 25 2017,5,2
com.google.android.apps.authenticator2,Seems okay,January 26 2017,5,2
com.google.android.apps.authenticator2,It would be great if one could backup the private keys,April 30 2016,3,2
com.google.android.apps.authenticator2,Mr Male,October 15 2016,5,2
com.google.android.apps.authenticator2,Awesome,April 13 2017,5,2
com.google.android.apps.authenticator2,Train wreck Used to be great  just like everything else on Google. Now it just doesn't work.,January 25 2016,1,2
com.google.android.apps.authenticator2,Unique = Safer!,March 10 2017,5,2
com.google.android.apps.authenticator2,Cant get this app to work at all.,October 05 2016,1,2
com.google.android.apps.authenticator2,Important Secures your accounts just as described  easy to use....,February 06 2016,5,2
com.google.android.apps.authenticator2,li li,November 23 2016,5,2
com.google.android.apps.authenticator2,Good goy yes yes mmmmmm,February 10 2017,5,2
com.google.android.apps.authenticator2,Love Love,April 06 2016,5,2
com.google.android.apps.authenticator2,Small App/Widget Feature Is it possible to add a small App and widget function?,April 29 2016,4,2
com.google.android.apps.authenticator2,Can you add the copy and paste feature similar to iOS here in android? Thank you.,July 26 2016,5,2
com.google.android.apps.authenticator2,Great! But needs two things This is better then any other authenticator app out there. Two things will make it perfect though. Saved codes should be able to be rearranged. After adding a bunch of codes I find that the one I use the most is lost in the middle and would be nice to have on top. A night theme would also be nice as well.,May 24 2016,4,2
com.google.android.apps.authenticator2,I was made aware of this super robust feature of google login in a session. Way to keep up with the ever grinding security standards. Safe haven for devs and geeks.,March 13 2017,5,2
com.google.android.apps.authenticator2,Excellent. Beautiful UI refresh. Dark theme option is a great feature. A must have for security.,September 26 2016,5,2
com.google.android.apps.authenticator2,Why need app if it do nothing The code generated by this are not accepted on desktop.,August 08 2016,1,2
com.google.android.apps.authenticator2,To Determined Location networks and rightful Beneficial/Ownership of intellectual Properties.,April 08 2017,3,2
com.google.android.apps.authenticator2,Needs fingerprint support!,December 26 2016,1,2
com.google.android.apps.authenticator2,Não funcionou. Tentei usar com a minja conta da Ubisoft e não deu certo.,November 03 2016,1,2
com.google.android.apps.authenticator2,Great app but has no sync of saved generators  which renders it useless.,January 20 2017,2,2
com.google.android.apps.authenticator2,Hate it Installed  synced multiple times. Codes never accepted.,October 08 2016,1,2
com.google.android.apps.authenticator2,Why is the camera a necessary permission? Can't it be a one time thing  instead of built into the app.,January 24 2017,4,2
com.google.android.apps.authenticator2,عالی goood,May 01 2017,5,2
com.google.android.apps.authenticator2,So bad Scanning the code is really bad,October 06 2016,1,2
com.google.android.apps.authenticator2,Good,April 21 2017,5,2
com.google.android.apps.authenticator2,I can't understand why anyone would not use this security feature.,March 21 2017,5,2
com.google.android.apps.authenticator2,Abd للب,March 17 2017,5,2
com.google.android.apps.authenticator2,wtf barcode reader ? it's hard to scan why you didn't make reader like the others ?,July 01 2016,1,2
com.google.android.apps.authenticator2,Gets the job done No complaints. Loads fast  gives me digits. Who could ask for anything more?,May 16 2016,5,2
com.google.android.apps.authenticator2,Crapped out Does not generate codes any more and sync with tablet. Back to SMS code.,September 09 2016,1,2
com.google.android.apps.authenticator2,Keeps repeating commands cannot sign into google,March 31 2017,1,2
com.google.android.apps.authenticator2,Crazy Wat kinda rubbish is this no provision for key and yet its sayin i should enter key  where do i get that frm?,September 24 2016,1,2
com.google.android.apps.authenticator2,It dont work at all,April 12 2017,1,2
com.google.android.apps.authenticator2,Awesome.,September 22 2016,3,2
com.google.android.apps.authenticator2,Good,January 26 2017,4,2
com.google.android.apps.authenticator2,Google Who knows,November 18 2016,5,2
com.google.android.apps.authenticator2,Bullshit It is not working!!!!!,March 04 2016,1,2
com.google.android.apps.authenticator2,I can't update authentication?,April 15 2017,3,2
com.google.android.apps.authenticator2,switching devices made me switch to authy. sync ALL accounts,October 26 2016,1,2
com.google.android.apps.authenticator2,Can't get in,June 16 2016,1,2
com.google.android.apps.authenticator2,Meh. No backups.,April 06 2017,2,2
com.google.android.apps.authenticator2,It's very cool  but you should make it better .when we tap on code for 2times then it should copy the code .do it please,December 17 2016,5,2
com.google.android.apps.authenticator2,Wow great Cool since i 'd being thought,November 10 2016,4,2
com.google.android.apps.authenticator2,Excellent.,March 08 2017,5,2
com.google.android.apps.authenticator2,whatever,November 10 2016,1,2
com.google.android.apps.authenticator2,No way to sync to my new phone,January 30 2017,1,2
com.google.android.apps.authenticator2,easy to use It is an awesome app and also provide additional security layer for your accounts.,December 22 2016,5,2
com.google.android.apps.authenticator2,For protection & more than...,January 27 2017,3,2
com.google.android.apps.authenticator2,Crashes every time I use barcode,July 02 2016,1,2
com.google.android.apps.authenticator2,Nice,December 17 2016,4,2
com.google.android.apps.authenticator2,Cool,May 16 2016,5,2
com.google.android.apps.authenticator2,ITS A GOOD SECURITY MEASURE,August 18 2016,5,2
com.google.android.apps.authenticator2,Now it's good for use  but i can't find how to transfer all my accounts to another device Very good the last updates. It would be fantastic if had the feature for transfer the accounts  having an account  sync or something  i have the example of the app i use usually  Authy  in Authy you have an account with backups and you can switch to another device with no problems,October 16 2016,4,2
com.google.android.apps.authenticator2,Confused Yea I can't figure it out I need it for runescape,January 17 2017,3,2
com.google.android.apps.authenticator2,Love it Can not complain,May 05 2016,5,2
com.google.android.apps.authenticator2,Not,January 18 2017,1,2
com.google.android.apps.authenticator2,It does not feature online sync. I hate it!,January 24 2017,1,2
com.google.android.apps.authenticator2,Nice,February 19 2017,5,2
com.google.android.apps.authenticator2,Work well. Does not crash.,September 26 2016,5,2
com.google.android.apps.authenticator2,So if i have bought a new phone and I have to link my Ubisoft account. How to do that.,February 16 2017,3,2
com.google.android.apps.authenticator2,Awesome Cool,September 02 2016,5,2
com.google.android.apps.authenticator2,Trash. No way for backup recovery? Your ridiculous!!!,February 04 2017,1,2
com.google.android.apps.authenticator2,Great app for dudes like me,June 26 2016,5,2
com.google.android.apps.authenticator2,loved it,November 12 2016,5,2
com.google.android.apps.authenticator2,Full secure to access your accounts!!,April 19 2016,4,2
com.google.android.apps.authenticator2,Best way to protect your account,May 10 2016,4,2
com.google.android.apps.authenticator2,Good,January 02 2017,5,2
com.google.android.apps.authenticator2,This is very bad and not change password and very bad,May 01 2017,5,2
com.google.android.apps.authenticator2,Missing many important features like online sync. Authy or Authenticator Plus is a lot better in this case.,June 21 2016,2,2
com.google.android.apps.authenticator2,No more night blindness Thanks for the dark theme!,September 27 2016,4,2
com.google.android.apps.authenticator2,useful for safety,September 26 2016,5,2
com.google.android.apps.authenticator2,YOU NEED IT! When you have 2-step verification enabled on your google account. Security is fun!,February 27 2017,5,2
com.google.android.apps.authenticator2,I love it,September 30 2016,5,2
com.google.android.apps.authenticator2,Looks improved greatly!,September 26 2016,4,2
com.google.android.apps.authenticator2,Nice,September 23 2016,5,2
com.google.android.apps.authenticator2,Good Great apps,October 24 2016,3,2
com.google.android.apps.authenticator2,Plss add sync account with gmail If this app have gmail account linked for example i lost my mobile then want get back all linked account details back then it will very useful for all user,September 26 2016,4,2
com.google.android.apps.authenticator2,يجب دمجه مع google service,May 12 2016,5,2
com.google.android.apps.authenticator2,Good app Decent interface  simple and straight forward setup. Great experience,February 21 2016,4,2
com.google.android.apps.authenticator2,security 100% working,January 03 2016,5,2
com.google.android.apps.authenticator2,All settings delete when you set it up on a new phone My phone had some problem and the mother board had to be changed. Now my Snapchat authentication code is deleted and because of that i am unable to login to my Snapchat account.,August 16 2016,1,2
com.google.android.apps.authenticator2,It works perfectly. However  I noticed the dark mode choice in the menu for the first time today. Thank you so much for this option!!! It assists my vision issues tremendously to have this setting available. Please  offer this setting in more Google apps! 👍,March 04 2017,5,2
com.google.android.apps.authenticator2,GA Wonderful,September 08 2016,3,2
com.google.android.apps.authenticator2,Alot of unnessessary work  and time you make the internet almost not worth it. Thanks for the poor health and the great disspossion mmm,September 05 2016,4,2
com.google.android.apps.authenticator2,UI sucks After the latest update  sooo much wasted space  can't reorder or group.,October 22 2016,2,2
com.google.android.apps.authenticator2,Great,February 11 2016,3,2
com.google.android.apps.authenticator2,This is the worst app i have ever seen If you protect your account with this app then you can't delete the app because your account will be lost and there will be nothing you could do about it. So i lost my Ubisoft account that was worth 200$ great job Google,April 07 2017,1,2
com.google.android.apps.authenticator2,Really angry at this. So my phone needed to be reset. It was crashing every two seconds. I reset it. I imagined since it was a Google App that my accounts and authenticator was syncing to Google so if I reinstalled everything would be there including the programs I was using 2-step for. I reinstalled and all is gone and a couple of programs I used cannot be recovered and are asking me to create a new account. This is upsetting. Going back to 2-step with phone. Find that to be superior since if I lose my phone I will still be able to recover my account by transferring the number.,October 26 2016,1,2
com.google.android.apps.authenticator2,Fix This App I use this for Runescape and now it does comply and I don't wanna get hacked plz fix it,March 12 2016,1,2
com.google.android.apps.authenticator2,It's a great app  but only problem is it does not synchronized applications that you have installed through bar code for easy retrieval. Once you loose the company app code you have a hard time retrieving it especially when you need the code also to gain access to the account on the third-party website and no proper support is provided to disable two-way authentication. example: I can't access my teamviewer anymore because I reinstalled google authenticator and it's asking for code which I can't get on the site without providing security code from Google authenticator. Would be great to have an authenticator that remembers the apps scanned and retrieve it once you provide your google account credentials.,April 21 2017,3,2
com.google.android.apps.authenticator2,Love it Great,November 03 2016,5,2
com.google.android.apps.authenticator2,Need help ASAP Can u help me to log in to my facebook acc without using generator code on facebook??,April 27 2016,1,2
com.google.android.apps.authenticator2,How do we get GA code???????????,April 21 2017,1,2
com.google.android.apps.authenticator2,No sync If it has auto sync more useful.,April 22 2016,4,2
com.google.android.apps.authenticator2,Easy security for work and play Great app. Very simple to use to keep all your 2FA supporting apps and accounts safe and secure. I use it work and personal apps and accounts,May 09 2016,5,2
com.google.android.apps.authenticator2,Flam M.g,November 07 2016,5,2
com.google.android.apps.authenticator2,Nice No words,October 29 2016,5,2
com.google.android.apps.authenticator2,Johntran Google account sign in,March 04 2016,5,2
com.google.android.apps.authenticator2,Useful Highly useful... Now i dont have to wait for the google code... 😊,February 08 2016,5,2
com.google.android.apps.authenticator2,Google Authenticator Good and easy,August 21 2016,5,2
com.google.android.apps.authenticator2,Google authenticator AWESOME app,February 15 2016,5,2
com.google.android.apps.authenticator2,Authenticates well There isn't a whole lot to it  given the entire purpose is to display a code. And it looks pretty so I'd say it's perfect.,October 19 2016,5,2
com.google.android.apps.authenticator2,Needs holo dark back. white screens and I don't get along.,December 27 2015,1,2
com.google.android.apps.authenticator2,It will save you I installed after one of my disposable accounts was breached. Easy to use. It just took me a few minutes to figure it out. I now secure 5 accounts with it without issue.,March 24 2016,5,2
com.google.android.apps.authenticator2,Secure I have a lot of people who attempt to login to my account  I feel safe now.,December 25 2015,4,2
com.google.android.apps.authenticator2,I love it... You must install it,April 25 2017,5,2
com.google.android.apps.authenticator2,Could look a bit better While I welcome the redesign  there's too much whitespace and it's not easy to spot a specific provider if there are too many.,October 06 2016,4,2
com.google.android.apps.authenticator2,IDK JUST TYPING STUFF,April 02 2016,5,2
com.google.android.apps.authenticator2,Finger print support Please add this feature.,October 26 2016,4,2
com.google.android.apps.authenticator2,Problems syncing with multiples email and game accounts,June 15 2016,2,2
com.google.android.apps.authenticator2,Works perfectly after update Props to Google for realising that maybe authenticator is useful after all,December 27 2016,5,2
com.google.android.apps.authenticator2,Good strategy which offers Security as well as convenience in case mobile network is not available. Will be appreciated if provides locking of this app by means of passcode or fingerprint for more Security and option for integrating second number for verification code in case first is not reached we can actively ask Google to send code on second number,March 22 2017,5,2
com.google.android.apps.authenticator2,Obet Usefull,July 06 2016,5,2
com.google.android.apps.authenticator2,its awesome and protects my account from hijackings,February 02 2017,5,2
com.google.android.apps.authenticator2,Simple app but it could have more features. This could save my accounts to cloud so when I get a new phone I don't have to set up all my accounts again.,April 15 2017,2,2
com.google.android.apps.authenticator2,Not safe at all Just saying but goog app 👌,November 22 2016,5,2
com.google.android.apps.authenticator2,problem in bar code scan sir apps can not scan barcode so fix this problem,January 08 2017,1,2
com.google.android.apps.authenticator2,Authentication Stop hacking account,March 15 2016,5,2
com.google.android.apps.authenticator2,Google authentication Problem to install,March 28 2016,2,2
com.google.android.apps.authenticator2,please add app lock,November 27 2016,5,2
com.google.android.apps.authenticator2,bugs all the time,June 04 2016,1,2
com.google.android.apps.authenticator2,James,September 11 2016,5,2
com.google.android.apps.authenticator2,Good,April 22 2017,5,2
com.google.android.apps.authenticator2,Use it for all my accounts  something that will be a must in the future of security.,May 01 2017,4,2
com.google.android.apps.authenticator2,My Authentication Google,March 17 2017,5,2
com.google.android.apps.authenticator2,Commented I wanna try apps these! Thank you,December 16 2016,3,2
com.google.android.apps.authenticator2,I broke my phone and ordered a new one. once the new one arrived i tried signing into my google account but i was asked to use the authentication to sign in. i cant receive texts nor is the app downloaded on my new phone not that i could access it so im basically locked out,August 09 2016,2,2
com.google.android.apps.authenticator2,Great app,May 11 2016,2,2
com.google.android.apps.authenticator2,Biggest drawback Biggest drawback of the app is that when ur logging in from the same phone in which the app is installed ur code will change again when u'll go back to your login page and as such it wont accept your typed code,May 18 2016,1,2
com.google.android.apps.authenticator2,Good,January 31 2017,4,2
com.google.android.apps.authenticator2,Leave me alone Passwords,January 29 2016,4,2
com.google.android.apps.authenticator2,Does the job Simple apps that does what it's supposed to. Being able to reorder the entire is a useful addition.,September 26 2016,5,2
com.google.android.apps.authenticator2,Simple and thus perfect! I love simple and easy to use apps. This app is simple  looks good and works easy.,December 11 2016,5,2
com.google.android.apps.authenticator2,Stuuupiddd With this perfect app i dont have access to 5 accounts. Thank you google....,November 04 2016,1,2
com.google.android.apps.authenticator2,mithimishra,April 07 2017,5,2
com.google.android.apps.authenticator2,Good app for what's there  wish I didn't have to install a 3rd-party barcode scanner though - a built-in scanner in Android would be much better. Would also like to see fingerprint authentication before being able to view the codes.,July 24 2016,4,2
com.google.android.apps.authenticator2,Great app. It just lacks ways to back it up.,March 08 2017,4,2
com.google.android.apps.authenticator2,Very bad After a phone changed its not working.,October 11 2016,1,2
com.google.android.apps.authenticator2,New UI but no new function Should it call new theme instead? Please at least let me rearrange display order. Update 11 May 2016: new version still can't rearrange ordering  is that so hard to implement?,May 10 2016,3,2
com.google.android.apps.authenticator2,I cant save data on cloud,April 03 2017,2,2
com.google.android.apps.authenticator2,UI made worse The new colours  UI and logo after the last update are rubbish  it was better before the update with the darker colours and cool logo. Obviously it still works  still does what it's supposed to.,January 02 2016,2,2
com.google.android.apps.authenticator2,Does the job. Keeps everything organized.,May 10 2016,5,2
com.google.android.apps.authenticator2,Good Good,January 22 2017,5,2
com.google.android.apps.authenticator2,Usefull:),December 28 2015,5,2
com.google.android.apps.authenticator2,Shivprabhha Kanwar,April 17 2017,1,2
com.google.android.apps.authenticator2,Must have! It works dependably and is very simple to setup and use. This second layer of security is invaluable today  given the numerous and massive security dumps of usernames and passwords. It supports multiple accounts  such as Microsoft  Dropbox  and of course Google.,September 26 2016,5,2
com.google.android.apps.authenticator2,It's good enough Blah,January 12 2017,3,2
com.google.android.apps.authenticator2,No backup export option,January 05 2017,1,2
com.google.android.apps.authenticator2,Priceless security,December 18 2016,5,2
com.google.android.apps.authenticator2,It's really amazing,April 16 2017,5,2
com.google.android.apps.authenticator2,I was 10-12 SMS messages which appear to maybe be hack attempts. Using this app at least ensures that i won't receive all of these notifications.,December 08 2016,4,2
com.google.android.apps.authenticator2,Code generator without security I would give this app 5 stars if it was secured with pin code,February 27 2016,3,2
com.google.android.apps.authenticator2,Was ok now a pain,January 19 2016,1,2
com.google.android.apps.authenticator2,Broken I never received the code that was supposed to be generated and it will only allow me to add one of my accounts. The others aren't even listed...,February 19 2016,1,2
com.google.android.apps.authenticator2,I don't understand what the key is for,September 23 2016,2,2
com.google.android.apps.authenticator2,Love Its,October 15 2016,5,2
com.google.android.apps.authenticator2,The issue is with the setup  of this on tablets  cause I am getting a blury barcode scanner wh,April 12 2017,3,2
com.google.android.apps.authenticator2,Hard to Recover From a Broken Phone I believe this app is perfect. Has a great user interface and adds so much safety to several of my accounts. The only problem is when I break my phone. It is very hard to recover and doesn't save accounts over the cloud. Once you get a new phone  you have to reconnect all of your accounts.,August 19 2016,4,2
com.google.android.apps.authenticator2,Great App!,February 14 2017,5,2
com.google.android.apps.authenticator2,I used to love this app  but I have now found an alternative Authy.,February 03 2016,5,2
com.google.android.apps.authenticator2,Google authenticator Free nice app,July 05 2016,5,2
com.google.android.apps.authenticator2,Great,March 01 2017,4,2
com.google.android.apps.authenticator2,Excellent Thank you,May 27 2016,5,2
com.google.android.apps.authenticator2,LG G3 Excellent!,November 14 2016,5,2
com.google.android.apps.authenticator2,Thanks,April 08 2017,5,2
com.google.android.apps.authenticator2,ok like it,April 14 2016,5,2
com.google.android.apps.authenticator2,MR,September 30 2016,4,2
com.google.android.apps.authenticator2,I can login to this app Can anybody help..I got lost my old phone and want to login to new phone but can't login...pls help???,November 26 2016,1,2
com.google.android.apps.authenticator2,Google 2 step Really useful.,November 25 2016,4,2
com.google.android.apps.authenticator2,absolutely ridiculous. tryed so many times but no code works. hate it.,February 24 2017,1,2
com.google.android.apps.authenticator2,google authotication,February 01 2017,2,2
com.google.android.apps.authenticator2,God is great R,January 06 2016,5,2
com.google.android.apps.authenticator2,Copy to other phones Please add option to copy to other phones,January 11 2016,1,2
com.google.android.apps.authenticator2,Great  and works as it's supposed to.,January 09 2016,5,2
com.google.android.apps.authenticator2,I had used this app earlier and lost access to my few accounts because I had to format my mobile. There was no option to recover the accounts linked to this app after reinstalling it. Now I am using Authy authenticator app which has all the required features and it is awesome in features and performance. Whether backup of all linked accounts possible with this app now? What if the app got uninstalled accidentally?,May 07 2016,3,2
com.google.android.apps.authenticator2,Htc10 Can't use barcode with HTC 10 camera,May 06 2016,3,2
com.google.android.apps.authenticator2,One of Google's better apps Flawless.,May 07 2016,5,2
com.google.android.apps.authenticator2,Cool and safe,January 26 2017,5,2
com.google.android.apps.authenticator2,Nice but if you have several accounts  you cannot adjust the order in which the accounts are listed. and it would be nice to have a settable back ground color for each account,December 24 2015,4,2
com.google.android.apps.authenticator2,I'm Awesome Person I'm Godly Woman,January 30 2017,5,2
com.google.android.apps.authenticator2,Good,April 24 2017,5,2
com.google.android.apps.authenticator2,"After entering my password  I get the box where I enter my 6-digit Authenticator code. Underneath there is a checkbox that says """"""""""""""""""""""""""""""""Don't ask again on this computer"""""""""""""""""""""""""""""""". This box is also always auto-checked and I have to uncheck it as well every single time I sign in. Can the default be an unchecked box ?""""",May 14 2016,4,2
com.google.android.apps.authenticator2,Stressed I can't protect my account,September 06 2016,1,2
com.google.android.apps.authenticator2,I will rate the performance of this app after use. I have not used it before now. So its better to rate it approximately after use.,February 21 2017,3,2
com.google.android.apps.authenticator2,Had a very horrible experience. App does not allow you to sign in through OTP if you have opted 2 step verification through this.,February 02 2017,1,2
com.google.android.apps.authenticator2,Can't scan barcode from sophos site After the update  Google Auth can't detect the barcode from may mac screen. Camera won't focus. Please fix. 😢,September 27 2016,1,2
com.google.android.apps.authenticator2,Works great I guess Nothing is 100 percent still got hacked on one account overall a great tool too have I hate when the numbers change so fast and get locked out other then that highly recommend,October 23 2016,5,2
com.google.android.apps.authenticator2,The app itself is great  having the same issue others have had with changing phones. My old phone broke  and I got a replacement phone (still using the SIM card from my old phone) and I still can't link my accounts. I was able to re-connect my google account (because of the text option) but nothing else. If you are on the same google account  with the same phone number as before  you should be able to sync with the other accounts you had on the authenticator. I had 2-step verification with my bank account  and now I can't log in because it needs a code. But the only way for me to get codes in the app on the new phone is to re-add the bank account  which I can't do because I need to be logged in to my online banking in order to generate a barcode or key. I'm trapped!,September 26 2016,3,2
com.google.android.apps.authenticator2,Osmold Please  like someone to teach me how I can use it  downloaded since last year but don't how to use it. Thanks.,January 10 2017,1,2
com.google.android.apps.authenticator2,Security Is Everything Nowadays Thanks Google! Very easy and convenient. If I don't have my phone  I have my Galaxy Tab A... perfect for me!,January 10 2017,5,2
com.google.android.apps.authenticator2,Harder to see The new smaller numbers are a lot harder to see (even in dark mode)  for someone with visual impairment  such as myself  as well as the timer dial. They could easily be bigger  if so much space wasn't wasted. HUGE step backwards. (How much longer do I have to wait  to be able to use this again  please?),October 11 2016,1,2
com.google.android.apps.authenticator2,Protected It should have a password/pin for this app ,September 26 2016,4,2
com.google.android.apps.authenticator2,Great app for taking care of security for your accounts  but biggest missing feature is synchronization. So basically when you uninstall app or reinstall phone your codes are gone and you need to scan and add them again. I would really appreciate new update where can Google add this very important feature For now 3 stars.,February 18 2017,3,2
com.google.android.apps.authenticator2,Jay Ok,February 06 2016,5,2
com.google.android.apps.authenticator2,Option to sync with your account would be better cause I keep flashing custom roms and I dont want to re-authenticate it for every site I use two-steps verification..,December 01 2016,5,2
com.google.android.apps.authenticator2,Pins are never accepted. Even though I matched the times in my phone and laptop.,May 14 2016,5,2
com.google.android.apps.authenticator2,It needs an option for a PIN to be set up. If for any reason the phone or device is lost and/or if by any chance someone gets access to the phone  just opening authenticator gives potential access to our OTP numbers. Having an (optional) PIN or passphrase to open to app would be a desired feature.,September 01 2016,3,2
com.google.android.apps.authenticator2,How do u put ur account name i dont know what that is,October 01 2016,1,2
com.google.android.apps.authenticator2,LoveE,May 02 2017,5,2
com.google.android.apps.authenticator2,Very good app Easy to use and your security is double........😎😎😎😎😎,December 06 2016,4,2
com.google.android.apps.authenticator2,Great app,March 19 2017,5,2
com.google.android.apps.authenticator2,stupid arrogant devs Why the FUK do I select more than 1 code to copy? I don't FUKING login to 2 accounts at a same time. So add ONE TAP COPY. Stupid developers.,December 31 2015,5,2
com.google.android.apps.authenticator2,Definitly Black theme it's much better! Google don't give me this white themes. Is it this for kids?,February 25 2016,4,2
com.google.android.apps.authenticator2,Nice,September 25 2016,5,2
com.google.android.apps.authenticator2,I actually like this app - but recently  it screwed me. Moved to a new phone and found out that although this is a Google product - it does NOT get synced with any of your other Google information. Now I lost my 2FA tokens for important sites  specifically blockchain. Now I cannot login to my bitcoin wallet. Very dissatisfied.,April 02 2016,1,2
com.google.android.apps.authenticator2,Best aap,June 20 2016,5,2
com.google.android.apps.authenticator2,Good,February 19 2017,5,2
com.google.android.apps.authenticator2,LG G3 Excellent!,December 01 2016,5,2
com.google.android.apps.authenticator2,Hahaha same then noting,April 20 2017,3,2
com.google.android.apps.authenticator2,prove yourself oh,November 04 2016,1,2
com.google.android.apps.authenticator2,Awsome This apps makes me happy cause my accont was protected now  keep it up .. ^^,February 24 2016,5,2
com.google.android.apps.authenticator2,Cool Awsome,October 03 2016,5,2
com.google.android.apps.authenticator2,Nic Kills background apps,March 03 2016,5,2
com.google.android.apps.authenticator2,Umm... Why does this need access to my camera you ask? Don't worry about it too much. Google pretty much owns us already.,January 02 2017,5,2
com.google.android.apps.authenticator2,Lost!!!! Do not understand how this is to work.😤😤😤,September 07 2016,1,2
com.google.android.apps.authenticator2,Useless It not woking. thx for wasting my time google,November 18 2016,1,2
com.google.android.apps.authenticator2,Great app for security Nice job Google team!,June 07 2016,5,2
com.google.android.apps.authenticator2,Does what it says on the tin Quite perfect  great utility. I've it hooked up to all my online nefarious activities.,August 06 2016,5,2
com.google.android.apps.authenticator2,Best security Best security application,November 22 2016,5,2
com.google.android.apps.authenticator2,It sucks,March 11 2017,1,2
com.google.android.apps.authenticator2,I don't understand How can i set up account with app authenticator to make it work with origin? I try but code i got not work.,June 21 2016,1,2
com.google.android.apps.authenticator2,There is no way to switch to a new phone--very poor experience. Sad!,April 19 2017,1,2
com.google.android.apps.authenticator2,Eee,November 25 2016,5,2
com.google.android.apps.authenticator2,Love it,March 03 2016,5,2
com.google.android.apps.authenticator2,Oppo Neo 3 Excellent.,January 27 2016,5,2
com.google.android.apps.authenticator2,ok,February 09 2016,5,2
com.google.android.apps.authenticator2,It's not downloaded quickly,December 17 2016,5,2
